Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bed_bath_sum,renovation_yes,sqft_living_plus_lot,sqft_living_plus_lot_15,lat_long,distance_from_flatiron
123,3524049083,2014-11-04,445000.0,4,1.75,2100,4400,1.5,0.0,0.0,5,7,1720,380.0,1924,,98118,47.5299,-122.266,1850,4400,5.75,0,6500,6250,"(47.5299, -122.266)",6.384393413125975
124,3275860240,2014-06-18,770000.0,3,2.25,2910,10204,2.0,0.0,0.0,3,9,2910,,1990,,98052,47.6897,-122.098,2700,13992,5.25,0,13114,16692,"(47.6897, -122.098)",12.408277663914177
125,4389200955,2015-03-02,1450000.0,4,2.75,2750,17789,1.5,0.0,0.0,3,8,1980,770.0,1914,1992.0,98004,47.6141,-122.212,3060,11275,6.75,1,20539,14335,"(47.6141, -122.212)",5.799719094226048
126,4058801670,2014-07-17,445000.0,3,2.25,2100,8201,1.0,0.0,2.0,3,8,1620,480.0,1967,,98178,47.5091,-122.244,2660,8712,5.25,0,10301,11372,"(47.5091, -122.244)",8.14588759032668
127,8732020310,2014-07-17,260000.0,4,2.25,2160,8811,1.0,0.0,0.0,3,8,1360,800.0,1978,,98023,47.3129,-122.39,2090,8400,6.25,0,10971,10490,"(47.3129, -122.39)",20.625492065697525
128,2331300505,2014-06-13,822500.0,5,3.5,2320,4960,2.0,0.0,0.0,5,7,1720,600.0,1926,,98103,47.6763,-122.352,1700,4960,8.5,0,7280,6660,"(47.6763, -122.352)",4.693422863269537
129,7853210060,2015-04-06,430000.0,4,2.5,2070,4310,2.0,0.0,0.0,3,7,2070,,2004,,98065,47.5319,-121.85,1970,3748,6.5,0,6380,5718,"(47.5319, -121.85)",23.290019774900475
130,3668000070,2015-01-05,212000.0,3,1.75,1060,7875,1.0,0.0,0.0,4,7,1060,,1986,,98092,47.2761,-122.152,1420,7680,4.75,0,8935,9100,"(47.2761, -122.152)",24.57360022690675
131,9545240070,2015-04-28,660500.0,4,2.25,2010,9603,1.0,0.0,0.0,3,8,1440,570.0,1986,,98027,47.5343,-122.054,2060,9793,6.25,0,11613,11853,"(47.5343, -122.054)",14.140423716561203
132,1243100136,2014-06-12,784000.0,3,3.5,3950,111078,1.5,0.0,0.0,3,9,2460,1490.0,1989,,98052,47.696999999999996,-122.072,2480,88500,6.5,0,115028,90980,"(47.696999999999996, -122.072)",13.715698541024485
133,8929000270,2014-05-12,453246.0,3,2.5,2010,2287,2.0,0.0,0.0,3,8,1390,620.0,2014,,98029,47.5517,-121.99799999999999,1690,1662,5.5,0,4297,3352,"(47.5517, -121.99799999999999)",16.2600430649755
134,2767602356,2015-01-26,675000.0,4,3.5,2140,2278,3.0,0.0,0.0,3,9,2140,,2005,,98107,47.6734,-122.38,1540,2285,7.5,0,4418,3825,"(47.6734, -122.38)",4.880056877118147
135,921049315,2014-08-13,199000.0,3,1.75,1320,17390,1.0,0.0,0.0,4,7,1320,,1956,,98003,47.3257,-122.296,1550,19265,4.75,0,18710,20815,"(47.3257, -122.296)",19.67821744451004
136,3655000070,2014-08-05,220000.0,4,1.75,2020,7840,1.0,0.0,0.0,3,7,1010,1010.0,1968,,98003,47.3309,-122.29899999999999,1750,8140,5.75,0,9860,9890,"(47.3309, -122.29899999999999)",19.307454125498392
137,4027700812,2014-05-29,452000.0,4,2.25,2590,10002,1.0,0.0,0.0,4,8,1340,1250.0,1968,,98028,47.7689,-122.266,1550,10436,6.25,0,12592,11986,"(47.7689, -122.266)",11.508467311511787
138,3992700335,2014-07-07,382500.0,2,1.0,1190,4440,1.0,0.0,0.0,3,6,1190,,1981,,98125,47.7135,-122.287,1060,5715,3.0,0,5630,6775,"(47.7135, -122.287)",7.562810946942714
139,2767603505,2014-05-07,519950.0,3,2.25,1170,1249,3.0,0.0,0.0,3,8,1170,,2014,,98107,47.6722,-122.381,1350,1310,5.25,0,2419,2660,"(47.6722, -122.381)",4.824722354756879
140,4232901525,2014-06-27,665000.0,2,1.0,1110,3200,1.0,0.0,0.0,3,7,1110,,1925,,98119,47.6338,-122.35799999999999,1170,3600,3.0,0,4310,4770,"(47.6338, -122.35799999999999)",1.9774363209101355
141,1777500060,2014-07-08,527700.0,5,2.5,2820,9375,1.0,0.0,0.0,4,8,1550,1270.0,1968,,98006,47.5707,-122.12799999999999,2820,9375,7.5,0,12195,12195,"(47.5707, -122.12799999999999)",10.064432110916494
142,1432900240,2015-05-08,205000.0,3,1.0,1610,8579,1.0,0.0,0.0,4,7,1010,600.0,1962,,98058,47.4563,-122.171,1610,8579,4.0,0,10189,10189,"(47.4563, -122.171)",13.079319104789272
143,6140100875,2015-04-15,420000.0,3,1.0,1060,8097,1.0,0.0,0.0,4,7,940,120.0,1923,,98133,47.7144,-122.351,1560,7940,4.0,0,9157,9500,"(47.7144, -122.351)",7.30074576513386
144,6071600370,2015-02-27,500000.0,4,2.25,2030,8517,1.0,0.0,0.0,4,8,1380,650.0,1961,,98006,47.5495,-122.17399999999999,2230,8824,6.25,0,10547,11054,"(47.5495, -122.17399999999999)",8.616060516929261
145,1526069017,2014-12-03,921500.0,4,2.5,3670,315374,2.0,0.0,0.0,4,9,3670,,1994,,98077,47.7421,-122.02600000000001,2840,87991,6.5,0,319044,90831,"(47.7421, -122.02600000000001)",17.10887370395634
146,809001525,2014-06-25,890000.0,4,1.0,2550,4000,2.0,0.0,0.0,3,8,2370,180.0,1905,,98109,47.6354,-122.353,2200,4000,5.0,0,6550,6200,"(47.6354, -122.353)",1.9702393332752568
147,3224079105,2014-08-06,430000.0,2,2.5,2420,60984,2.0,0.0,0.0,3,7,2420,,2007,,98027,47.5262,-121.943,1940,193842,4.5,0,63404,195782,"(47.5262, -121.943)",19.210995136525163
148,8075400570,2014-10-30,258000.0,5,2.0,2260,12500,1.0,0.0,0.0,4,8,1130,1130.0,1960,,98032,47.3887,-122.286,1360,18000,7.0,0,14760,19360,"(47.3887, -122.286)",15.414969325140426
149,1994200024,2014-11-04,511000.0,3,1.0,1430,3455,1.0,0.0,0.0,3,7,980,450.0,1947,,98103,47.6873,-122.336,1450,4599,4.0,0,4885,6049,"(47.6873, -122.336)",5.396214134576417
150,3362900810,2014-08-20,532170.0,3,2.0,1360,3090,2.0,0.0,0.0,3,8,1360,,1990,,98103,47.6838,-122.353,1500,3090,5.0,0,4450,4590,"(47.6838, -122.353)",5.21265836004169
151,1324300398,2015-04-09,560000.0,3,1.0,1110,5000,1.5,0.0,0.0,3,7,1110,,1947,,98107,47.655,-122.359,1420,5000,4.0,0,6110,6420,"(47.655, -122.359)",3.336322572375326
152,537000445,2015-03-31,282950.0,3,1.0,1250,8200,1.0,0.0,0.0,4,7,1250,,1954,,98003,47.3255,-122.304,1680,8633,4.0,0,9450,10313,"(47.3255, -122.304)",19.659774442158973
153,7855801670,2015-04-01,2250000.0,4,3.25,5180,19850,2.0,0.0,3.0,3,12,3540,1640.0,2006,,98006,47.562,-122.162,3160,9750,7.25,0,25030,12910,"(47.562, -122.162)",8.753061534667287
154,7920100045,2014-05-16,350000.0,1,1.0,700,5100,1.0,0.0,0.0,3,7,700,,1942,,98115,47.678999999999995,-122.3,1010,5100,2.0,0,5800,6110,"(47.678999999999995, -122.3)",5.110186798223842
155,8960000030,2014-07-28,215000.0,3,1.0,1180,7669,1.0,0.0,0.0,4,7,1180,,1967,,98058,47.4479,-122.176,1190,7669,4.0,0,8849,8859,"(47.4479, -122.176)",13.421414023064543
156,6388930390,2014-11-20,650000.0,5,3.5,3960,25245,2.0,0.0,0.0,3,9,2500,1460.0,1996,,98056,47.525,-122.17200000000001,2640,13675,8.5,0,29205,16315,"(47.525, -122.17200000000001)",9.61839408820685
157,8731900200,2014-08-07,320000.0,4,2.75,2640,7500,1.0,0.0,0.0,3,8,1620,1020.0,1967,,98023,47.3135,-122.369,1980,7875,6.75,0,10140,9855,"(47.3135, -122.369)",20.48794669519252
158,8029200135,2014-11-13,247000.0,3,2.0,1270,7198,1.5,0.0,0.0,3,7,1270,,1916,2013.0,98022,47.2086,-121.99600000000001,1160,7198,5.0,1,8468,8358,"(47.2086, -121.99600000000001)",31.92671479414946
159,1081200350,2014-10-03,320000.0,4,1.75,1760,11180,1.0,0.0,0.0,4,8,1760,,1968,,98059,47.4715,-122.118,1730,11180,5.75,0,12940,12910,"(47.4715, -122.118)",13.935398229258762
160,84000105,2014-05-07,255000.0,5,2.25,2060,8632,1.0,0.0,0.0,3,7,1030,1030.0,1962,,98146,47.4877,-122.335,1010,11680,7.25,0,10692,12690,"(47.4877, -122.335)",8.395069390055019
161,3756500060,2015-03-09,438000.0,3,1.75,1780,9660,1.0,0.0,0.0,3,7,1780,,1962,,98034,47.7171,-122.193,1200,9660,4.75,0,11440,10860,"(47.7171, -122.193)",10.002268733414072
162,7215720160,2015-03-04,900000.0,3,2.5,3400,16603,2.0,0.0,0.0,3,10,3400,,2000,,98075,47.6012,-122.023,3400,12601,5.5,0,20003,16001,"(47.6012, -122.023)",14.605604701724335
163,3574800520,2014-06-20,441000.0,3,2.75,1910,7280,1.0,0.0,0.0,3,7,1160,750.0,1979,,98034,47.7319,-122.22399999999999,1710,8152,5.75,0,9190,9862,"(47.7319, -122.22399999999999)",9.958556115107386
164,2617300160,2014-08-12,420000.0,3,2.0,2020,38332,1.0,0.0,0.0,4,7,1010,1010.0,1975,,98027,47.4582,-122.023,2110,36590,5.0,0,40352,38700,"(47.4582, -122.023)",17.956884795610677
165,2558660270,2014-12-08,370000.0,3,1.75,1580,7000,1.0,0.0,0.0,3,7,1180,400.0,1976,,98034,47.7209,-122.16799999999999,1640,7500,4.75,0,8580,9140,"(47.7209, -122.16799999999999)",10.995129526415672
166,2009000370,2015-02-19,269950.0,2,1.75,1340,7250,1.0,0.0,0.0,5,5,700,640.0,1949,,98198,47.408,-122.32700000000001,1830,9750,3.75,0,8590,11580,"(47.408, -122.32700000000001)",13.908370262366402
167,1836980160,2015-03-24,807100.0,4,2.5,2680,4499,2.0,0.0,0.0,3,9,2680,,1999,,98006,47.565,-122.125,2920,4500,6.5,0,7179,7420,"(47.565, -122.125)",10.309565084921324
168,3261020370,2014-06-05,653000.0,3,2.5,2680,9750,1.0,0.0,0.0,4,8,1610,1070.0,1979,,98034,47.7028,-122.23100000000001,2480,8750,5.5,0,12430,11230,"(47.7028, -122.23100000000001)",8.114208408387318
169,1755700060,2014-06-11,371500.0,3,2.0,1370,8336,1.0,0.0,0.0,5,7,1370,,1964,,98133,47.7458,-122.331,1770,7288,5.0,0,9706,9058,"(47.7458, -122.331)",9.441381094269687
170,4330600435,2015-03-16,284000.0,3,1.75,1560,21000,1.0,0.0,0.0,3,7,1560,,1954,,98166,47.4776,-122.337,1070,7920,4.75,0,22560,8990,"(47.4776, -122.337)",9.09275262551785
171,9542800700,2015-01-02,272000.0,3,1.75,2160,7140,1.0,0.0,0.0,4,7,1670,490.0,1978,,98023,47.3026,-122.374,1930,7350,4.75,0,9300,9280,"(47.3026, -122.374)",21.257132718733608
172,1999700045,2014-05-02,313000.0,3,1.5,1340,7912,1.5,0.0,0.0,3,7,1340,,1955,,98133,47.7658,-122.339,1480,7940,4.5,0,9252,9420,"(47.7658, -122.339)",10.820758255618943
173,1762600070,2015-01-16,917500.0,4,2.5,3880,35003,2.0,0.0,0.0,3,10,2570,1310.0,1984,,98033,47.6477,-122.182,3740,35230,6.5,0,38883,38970,"(47.6477, -122.182)",7.6615238563948695
174,1687900520,2014-09-29,673000.0,4,2.25,2590,8190,2.0,0.0,0.0,4,8,2590,,1980,,98006,47.5619,-122.125,2260,8335,6.25,0,10780,10595,"(47.5619, -122.125)",10.375306672712947
175,7234600798,2015-02-10,425000.0,3,2.5,1120,1100,2.0,0.0,0.0,3,8,820,300.0,2008,,98122,47.6106,-122.31,1590,1795,5.5,0,2220,3385,"(47.6106, -122.31)",1.2288943063478603
176,3881900445,2014-07-09,399950.0,5,2.75,1970,5400,1.0,0.0,0.0,3,7,1320,650.0,1986,,98144,47.5868,-122.30799999999999,1280,2150,7.75,0,7370,3430,"(47.5868, -122.30799999999999)",2.0332016361283514
177,2254502445,2014-05-30,385000.0,3,1.0,1220,4800,1.0,0.0,0.0,3,6,1220,,1901,,98122,47.6101,-122.307,1200,4800,4.0,0,6020,6000,"(47.6101, -122.307)",1.3662468911348722
178,5437810320,2014-11-17,269950.0,3,1.5,1950,7560,1.0,0.0,2.0,4,7,1320,630.0,1975,,98022,47.1976,-121.999,1950,8941,4.5,0,9510,10891,"(47.1976, -121.999)",32.520350927080685
179,9158100075,2015-01-07,330000.0,2,1.0,1350,8220,1.0,0.0,0.0,3,7,1060,290.0,1949,,98177,47.7224,-122.35799999999999,1540,8280,3.0,0,9570,9820,"(47.7224, -122.35799999999999)",7.886282830753723
180,3830630310,2014-07-25,260000.0,3,2.5,1670,5797,2.0,0.0,0.0,3,7,1670,,1988,,98030,47.3505,-122.179,1670,6183,5.5,0,7467,7853,"(47.3505, -122.179)",19.32488134878483
181,8123100045,2015-04-14,470000.0,4,3.0,2380,5125,1.5,0.0,0.0,4,7,1680,700.0,1925,,98126,47.5384,-122.376,1410,5375,7.0,0,7505,6785,"(47.5384, -122.376)",5.230139011593923
182,3127200041,2014-06-13,589000.0,4,3.0,2440,9600,2.0,0.0,0.0,5,7,2440,,1961,,98034,47.7044,-122.2,2290,9600,7.0,0,12040,11890,"(47.7044, -122.2)",9.138022661660163
183,6661200320,2014-07-23,163500.0,2,1.5,1050,3419,2.0,0.0,0.0,3,7,1050,,1996,,98038,47.3848,-122.039,1050,3417,3.5,0,4469,4467,"(47.3848, -122.039)",20.808662303110385
184,11510310,2014-09-05,835000.0,4,2.75,3130,13412,2.0,0.0,0.0,3,9,2140,990.0,1993,,98052,47.6993,-122.102,2260,9984,6.75,0,16542,12244,"(47.6993, -122.102)",12.556528556249743
185,825059270,2014-11-21,1100000.0,5,3.0,4090,12850,1.0,0.0,2.0,4,10,2090,2000.0,1986,,98033,47.6627,-122.18799999999999,2540,10270,8.0,0,16940,12810,"(47.6627, -122.18799999999999)",7.831765976191337
186,8731951370,2015-04-15,269000.0,4,1.75,1490,10000,1.0,0.0,0.0,4,8,1100,390.0,1969,,98023,47.3099,-122.37899999999999,2190,8910,5.75,0,11490,11100,"(47.3099, -122.37899999999999)",20.77564029699311
187,1954440060,2014-05-05,560000.0,3,2.5,1900,8744,2.0,0.0,0.0,3,8,1900,,1987,,98074,47.62,-122.04299999999999,2030,8744,5.5,0,10644,10774,"(47.62, -122.04299999999999)",13.681348332837663
188,2264500350,2015-04-18,615000.0,4,1.0,1330,2400,1.5,0.0,0.0,4,6,1330,,1901,,98103,47.65,-122.34,1330,4400,5.0,0,3730,5730,"(47.65, -122.34)",2.8242712378681984
189,1115810060,2014-12-05,585188.0,3,2.25,2230,10026,1.0,0.0,0.0,3,8,1430,800.0,1975,,98052,47.6647,-122.15299999999999,2230,9340,5.25,0,12256,11570,"(47.6647, -122.15299999999999)",9.355853148527713
190,9477200200,2014-08-18,305000.0,3,1.75,1650,9480,1.0,0.0,0.0,3,7,1220,430.0,1977,,98034,47.726000000000006,-122.191,1540,8400,4.75,0,11130,9940,"(47.726000000000006, -122.191)",10.52779260022165
191,1432600560,2014-11-05,166950.0,3,1.0,1190,8820,1.0,0.0,0.0,3,6,1190,,1959,,98058,47.4616,-122.184,1230,7980,4.0,0,10010,9210,"(47.4616, -122.184)",12.428809167488138
192,2287000060,2014-09-12,799000.0,3,2.5,2140,9897,1.0,0.0,0.0,4,8,2140,,1959,,98040,47.5505,-122.219,2680,10083,5.5,0,12037,12763,"(47.5505, -122.219)",6.8072380074075785
193,3663500060,2014-06-25,400000.0,3,2.5,2180,7508,1.0,0.0,0.0,4,7,1420,760.0,1962,,98133,47.7606,-122.336,1900,7818,5.5,0,9688,9718,"(47.7606, -122.336)",10.460753026970773
194,3996900125,2014-12-01,230000.0,3,1.0,1060,10228,1.0,0.0,0.0,3,7,1060,,1948,,98155,47.7481,-122.3,1570,10228,4.0,0,11288,11798,"(47.7481, -122.3)",9.74450921644775
195,7796450200,2014-05-15,256883.0,3,2.5,1690,5025,2.0,0.0,0.0,3,8,1690,,2003,,98023,47.2779,-122.34700000000001,2550,5001,5.5,0,6715,7551,"(47.2779, -122.34700000000001)",22.89610992852331
196,7549802535,2014-11-11,423000.0,4,2.0,1970,6480,1.5,0.0,0.0,5,7,1130,840.0,1920,,98108,47.5511,-122.31200000000001,1500,6480,6.0,0,8450,7980,"(47.5511, -122.31200000000001)",4.171034063820835
197,3278600320,2014-07-23,465000.0,3,2.5,2150,4084,2.0,0.0,0.0,3,8,2150,,2007,,98126,47.5488,-122.37200000000001,1750,2385,5.5,0,6234,4135,"(47.5488, -122.37200000000001)",4.492727445356106
198,2824079053,2015-01-13,440000.0,3,2.5,1910,66211,2.0,0.0,0.0,3,7,1910,,1997,,98024,47.5385,-121.911,2330,67268,5.5,0,68121,69598,"(47.5385, -121.911)",20.41750698778544
199,1222069094,2014-10-14,385000.0,3,1.75,1350,155073,1.0,0.0,0.0,4,7,1350,,1969,,98038,47.4058,-121.994,1560,50965,4.75,0,156423,52525,"(47.4058, -121.994)",21.277474713282892
200,3542300060,2015-03-11,210000.0,3,1.0,860,11725,1.0,0.0,0.0,4,6,860,,1943,,98056,47.5093,-122.184,1300,9514,4.0,0,12585,10814,"(47.5093, -122.184)",9.903028727617524
201,2222059065,2014-11-12,297000.0,3,2.5,1940,14952,2.0,0.0,0.0,3,8,1940,,1994,,98042,47.3777,-122.165,2030,10450,5.5,0,16892,12480,"(47.3777, -122.165)",17.88286831647957
202,7551300060,2014-07-16,470000.0,3,1.0,1010,5000,1.0,0.0,0.0,3,7,1010,,1952,,98107,47.675,-122.39399999999999,1680,5000,4.0,0,6010,6680,"(47.675, -122.39399999999999)",5.280553364349708
203,100600550,2014-08-04,226500.0,3,1.5,1300,7370,1.0,0.0,0.0,4,7,900,400.0,1976,,98023,47.3025,-122.37,1430,7500,4.5,0,8670,8930,"(47.3025, -122.37)",21.24935629503082
204,3211100860,2015-03-03,274250.0,3,1.0,910,8450,1.0,0.0,0.0,4,6,910,,1962,,98059,47.4787,-122.15799999999999,1400,8040,4.0,0,9360,9440,"(47.4787, -122.15799999999999)",12.265977346597497
205,3456000310,2014-08-04,840000.0,4,1.75,2480,11010,1.0,0.0,0.0,4,9,1630,850.0,1966,,98040,47.5378,-122.219,2770,10744,5.75,0,13490,13514,"(47.5378, -122.219)",7.364340208767951
206,9526600140,2014-09-19,677900.0,3,2.5,2440,4587,2.0,0.0,0.0,3,8,2440,,2010,,98052,47.7073,-122.11399999999999,2750,4587,5.5,0,7027,7337,"(47.7073, -122.11399999999999)",12.368065101963325
207,7465900060,2015-02-05,425000.0,3,1.0,1010,5864,1.0,0.0,0.0,3,7,1010,,1915,,98116,47.5733,-122.381,1290,5000,4.0,0,6874,6290,"(47.5733, -122.381)",3.2390098253932744
208,1222000055,2014-11-23,180250.0,2,0.75,900,9600,1.0,0.0,0.0,3,6,900,,1941,,98166,47.4604,-122.339,1250,14280,2.75,0,10500,15530,"(47.4604, -122.339)",10.281872273074493
209,6300000550,2014-07-17,464000.0,6,3.0,2300,3404,2.0,0.0,0.0,3,7,1600,700.0,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,9.0,1,5704,2872,"(47.7067, -122.34299999999999)",6.7438205620699225
210,2310030510,2015-04-22,320000.0,4,2.25,1550,7579,2.0,0.0,0.0,3,8,1550,,1993,,98038,47.354,-122.04700000000001,1630,6397,6.25,0,9129,8027,"(47.354, -122.04700000000001)",22.21259420301229
211,1025049114,2014-07-17,625504.0,3,2.25,1270,1566,2.0,0.0,0.0,3,8,1060,210.0,2014,,98105,47.6647,-122.28399999999999,1160,1327,5.25,0,2836,2487,"(47.6647, -122.28399999999999)",4.542431087152511
212,8677300550,2014-05-15,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,3,9,2240,,1983,,98074,47.6143,-122.01700000000001,2520,12368,6.5,0,14272,14888,"(47.6143, -122.01700000000001)",14.876963549610403
213,4014400292,2015-01-14,465000.0,3,2.5,2714,17936,2.0,0.0,0.0,3,9,2714,,2005,,98001,47.3185,-122.275,2590,18386,5.5,0,20650,20976,"(47.3185, -122.275)",20.288530342765483
214,1102000196,2014-05-27,477000.0,4,2.75,1720,6270,2.0,0.0,0.0,3,8,1720,,1978,,98118,47.5458,-122.26799999999999,2130,8700,6.75,0,7990,10830,"(47.5458, -122.26799999999999)",5.41510514245778
215,257000138,2015-01-15,280000.0,2,1.0,850,16400,1.0,0.0,0.0,3,6,850,,1923,,98168,47.4889,-122.29899999999999,1100,14459,3.0,0,17250,15559,"(47.4889, -122.29899999999999)",8.492005151727117
216,46100204,2015-02-21,1510000.0,5,3.0,3300,33474,1.0,0.0,3.0,3,9,1870,1430.0,1957,1991.0,98040,47.5673,-122.21,3836,20953,8.0,1,36774,24789,"(47.5673, -122.21)",6.559086904222298
217,1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0.0,0.0,3,8,2250,,2000,,98146,47.5133,-122.37899999999999,1320,5390,5.5,0,7942,6710,"(47.5133, -122.37899999999999)",6.918683106087221
218,1250202145,2014-08-28,1070000.0,2,2.25,3900,14864,1.0,0.0,3.0,3,8,1950,1950.0,1947,,98144,47.5884,-122.291,2580,5184,4.25,0,18764,7764,"(47.5884, -122.291)",2.5534058370933477
219,7611200125,2014-10-23,467000.0,2,1.5,1320,10800,1.0,0.0,0.0,4,8,1320,,1947,,98177,47.7145,-122.367,2120,12040,3.5,0,12120,14160,"(47.7145, -122.367)",7.4144712130852515
220,5611500140,2014-08-22,686000.0,4,2.5,2760,6440,2.0,0.0,0.0,3,10,2760,,1999,,98075,47.5836,-122.02600000000001,3070,8127,6.5,0,9200,11197,"(47.5836, -122.02600000000001)",14.565613892265688
221,7138000260,2014-06-05,279950.0,3,2.0,1750,9750,1.0,0.0,0.0,3,7,1350,400.0,1961,,98198,47.398,-122.29899999999999,1900,10125,5.0,0,11500,12025,"(47.398, -122.29899999999999)",14.696020124743082
222,626059335,2014-09-04,527000.0,4,2.25,2330,19436,2.0,0.0,0.0,3,8,2330,,1987,,98011,47.7663,-122.215,1910,10055,6.25,0,21766,11965,"(47.7663, -122.215)",12.233248174014816
223,1922059282,2014-09-18,325000.0,3,2.25,2220,16020,1.0,0.0,0.0,4,8,1780,440.0,1966,,98030,47.3758,-122.21700000000001,2080,9583,5.25,0,18240,11663,"(47.3758, -122.21700000000001)",17.06109427949443
224,705700390,2014-09-03,328000.0,3,2.25,2020,8379,2.0,0.0,0.0,3,7,2020,,1994,,98038,47.3828,-122.023,2020,8031,5.25,0,10399,10051,"(47.3828, -122.023)",21.41499641185664
225,7454001200,2014-06-04,390000.0,3,2.25,1250,7500,1.0,0.0,0.0,5,7,1250,,1942,,98146,47.5123,-122.37299999999999,1280,7392,5.25,0,8750,8672,"(47.5123, -122.37299999999999)",6.9103565847850525
226,8682281200,2015-03-09,479950.0,2,2.0,1510,6516,1.0,0.0,0.0,3,8,1510,,2005,,98053,47.7076,-122.01299999999999,1640,6009,4.0,0,8026,7649,"(47.7076, -122.01299999999999)",16.51046557257143
227,7972000200,2014-05-29,264950.0,4,2.25,1720,9753,1.0,0.0,0.0,4,7,1120,600.0,1978,,98023,47.2922,-122.37100000000001,1510,9753,6.25,0,11473,11263,"(47.2922, -122.37100000000001)",21.962536403602982
228,722059070,2015-01-15,235000.0,3,1.0,1430,15246,1.0,0.0,0.0,4,7,980,450.0,1961,,98031,47.4075,-122.214,1960,13068,4.0,0,16676,15028,"(47.4075, -122.214)",15.059754107723595
229,7202340400,2015-03-03,516500.0,3,2.5,1480,4729,2.0,0.0,0.0,3,7,1480,,2004,,98053,47.6794,-122.03399999999999,2250,4729,5.5,0,6209,6979,"(47.6794, -122.03399999999999)",14.884622140391459
230,8096000060,2015-04-13,655000.0,2,1.75,1450,15798,2.0,1.0,4.0,3,7,1230,220.0,1915,1978.0,98166,47.4497,-122.375,2030,13193,3.75,1,17248,15223,"(47.4497, -122.375)",11.167313568947442
231,2424000060,2014-06-16,500000.0,4,2.75,2280,15347,1.0,0.0,0.0,5,7,2280,,1960,,98059,47.5218,-122.164,2280,15347,6.75,0,17627,17627,"(47.5218, -122.164)",10.049440814407953
232,9264902050,2014-11-21,315000.0,6,2.75,2940,7350,1.0,0.0,0.0,3,8,1780,1160.0,1978,,98023,47.3103,-122.339,2120,8236,8.75,0,10290,10356,"(47.3103, -122.339)",20.65240825502171
233,943100260,2014-11-20,213000.0,2,1.0,1000,10200,1.0,0.0,0.0,3,6,1000,,1961,,98024,47.5687,-121.899,1150,13702,3.0,0,11200,14852,"(47.5687, -121.899)",20.569249681323793
234,3677400445,2014-09-02,475000.0,3,1.5,2480,5280,1.5,0.0,0.0,5,7,1620,860.0,1947,,98108,47.5575,-122.303,2090,4800,4.5,0,7760,6890,"(47.5575, -122.303)",3.8946906943470925
235,1762600320,2014-06-10,1030000.0,5,4.0,3760,28040,2.0,0.0,0.0,3,10,3760,,1983,,98033,47.6489,-122.18299999999999,3430,35096,9.0,0,31800,38526,"(47.6489, -122.18299999999999)",7.647143630539422
236,4058000060,2015-04-09,416000.0,3,2.0,2220,94300,1.0,0.0,0.0,5,7,1640,580.0,1976,,98010,47.3459,-121.95,2070,80100,5.0,0,96520,82170,"(47.3459, -121.95)",25.620085239230526
237,7228500560,2015-03-20,410000.0,4,1.0,1970,4740,1.5,0.0,0.0,3,7,1670,300.0,1904,2005.0,98122,47.6136,-122.303,1510,4740,5.0,1,6710,6250,"(47.6136, -122.303)",1.5806159700046178
238,326069104,2014-07-01,800000.0,3,3.5,3830,221284,2.0,0.0,0.0,3,10,3530,300.0,1993,,98077,47.7641,-122.023,2920,148539,6.5,0,225114,151459,"(47.7641, -122.023)",18.080356369230092
239,5152100060,2014-05-29,472000.0,6,2.5,4410,14034,1.0,0.0,2.0,4,9,2350,2060.0,1965,,98003,47.3376,-122.324,2600,13988,8.5,0,18444,16588,"(47.3376, -122.324)",18.774562737724487
240,3584000310,2014-12-08,225000.0,3,1.75,1430,8505,1.0,0.0,0.0,4,7,1430,,1968,,98003,47.3173,-122.319,1190,8640,4.75,0,9935,9830,"(47.3173, -122.319)",20.18455222482889
241,8150100045,2014-10-01,210000.0,2,1.0,830,6000,1.0,0.0,0.0,3,6,830,,1940,,98126,47.5308,-122.376,830,4960,3.0,0,6830,5790,"(47.5308, -122.376)",5.724340314154654
242,1868901275,2015-01-27,455000.0,2,1.0,1430,5000,1.5,0.0,0.0,2,7,1430,,1925,,98115,47.6727,-122.29899999999999,1450,3750,3.0,0,6430,5200,"(47.6727, -122.29899999999999)",4.718557709450374
243,6131600075,2015-04-27,225000.0,3,1.0,1300,8316,1.0,0.0,0.0,4,6,1300,,1954,,98002,47.3221,-122.21600000000001,1260,8316,4.0,0,9616,9576,"(47.3221, -122.21600000000001)",20.617223009678202
244,9468200125,2014-08-26,480000.0,2,1.0,1030,3060,1.0,0.0,2.0,4,7,790,240.0,1918,,98103,47.6779,-122.353,1390,3060,3.0,0,4090,4450,"(47.6779, -122.353)",4.8099569368800985
245,8029510030,2015-02-12,363000.0,3,2.5,2740,11872,2.0,0.0,0.0,3,9,2740,,1990,,98023,47.3076,-122.395,2570,10377,5.5,0,14612,12947,"(47.3076, -122.395)",21.018227868576563
246,2025069065,2014-09-29,2400000.0,4,2.5,3650,8354,1.0,1.0,4.0,3,9,1830,1820.0,2000,,98074,47.6338,-122.072,3120,18841,6.5,0,12004,21961,"(47.6338, -122.072)",12.425433289001806
